0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,(-0+0j),-0j,(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j),(-0+0j),(-0.8090169943749476-0.587785252292473j),(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j),0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,(-0+0j),-0j,(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j),0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,(-0+0j),-0j,(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j),0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,(-0+0j),-0j,(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j)
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0.9510565162951536-0.3090169943749473j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j)
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0.30901699437494734+0.9510565162951536j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j)
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-2.1005564286448894e-16-1j),-0j,-0j,-0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j)
0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,(-0+0j),-0j,(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j),-0j,(0.5877852522924729-0.8090169943749477j),-0j,-0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,(-0+0j),-0j,(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j),0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,(-0+0j),-0j,(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j),0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,(-0+0j),-0j,(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j)
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),-0j,-0j,(0.30901699437494723-0.9510565162951536j),-0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j)
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),-0j,-0j,-0j,(-0.9510565162951536-0.3090169943749473j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j)
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.3090169943749475-0.9510565162951534j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,(-0+0j),(0.30901699437494723-0.9510565162951535j),(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j),0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0+0j),(-0+0j),(-1.3914957849998477e-16-0.9999999999999999j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0+0j),(-0+0j),(-0+0j),(-0.9999999999999999+7.791723854261712e-17j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0+0j),(-0+0j),(-0+0j),(-0+0j),(0.3090169943749473-0.9510565162951535j),-0j,-0j,-0j,(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,(-0+0j),-0j,(-0+0j),(-0+0j),-0j,(0.8090169943749472-0.5877852522924732j),-0j,-0j,(-0+0j),-0j,(-0+0j),(-0+0j),(-0+0j),-0j,(-0+0j),(-0+0j),0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j,0j,(-0+0j),0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0+0j),(-0+0j),(-0+0j),(-0+0j),-0j,-0j,(0.587785252292473-0.8090169943749475j),-0j,(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),(-0+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
